0.75	0.0046875	9.17701
0.775	0.0046875	9.77179
0.8	0.0046875	10.3819
0.825	0.0046875	11.0039
0.85	0.0046875	11.6302
0.875	0.0046875	12.2492
0.9	0.0046875	12.8399
0.925	0.0046875	13.3728
0.95	0.0046875	13.8028
0.975	0.0046875	14.0701
1	0.0046875	14.0954
0	0.005	0.0172658
0.025	0.005	0.0418342
0.05	0.005	0.090003
0.075	0.005	0.160703
0.1	0.005	0.253104
0.125	0.005	0.36661
0.15	0.005	0.500788
0.175	0.005	0.655365
0.2	0.005	0.830156
0.225	0.005	1.02506
0.25	0.005	1.24002
0.275	0.005	1.47501
0.3	0.005	1.73
0.325	0.005	2.005
0.35	0.005	2.3
0.375	0.005	2.615
0.4	0.005	2.95
0.425	0.005	3.305
0.45	0.005	3.68
0.475	0.005	4.075
0.5	0.005	4.49
0.525	0.005	4.925
0.55	0.005	5.38
0.575	0.005	5.855
0.6	0.005	6.35
0.625	0.005	6.865
0.65	0.005	7.39999
0.675	0.005	7.95495
0.7	0.005	8.52983
0.725	0.005	9.1244
0.75	0.005	9.73824
0.775	0.005	10.3701
0.8	0.005	11.0179
0.825	0.005	11.6767
0.85	0.005	12.339
0.875	0.005	12.9907
0.9	0.005	13.611
0.925	0.005	14.167
0.95	0.005	14.6139
0.975	0.005	14.8897
1	0.005	14.915
0	0.0053125	0.0191122
0.025	0.0053125	0.0436344
0.05	0.0053125	0.0931436
0.075	0.0053125	0.166554
0.1	0.0053125	0.263031
0.125	0.0053125	0.381946
0.15	0.0053125	0.522862
0.175	0.0053125	0.685472
0.2	0.0053125	0.869589
0.225	0.0053125	1.07509
0.25	0.0053125	1.30191
0.275	0.0053125	1.55001
0.3	0.0053125	1.81938
0.325	0.0053125	2.11
0.35	0.0053125	2.42188
0.375	0.0053125	2.755
0.4	0.0053125	3.10938
0.425	0.0053125	3.485
0.45	0.0053125	3.88187
0.475	0.0053125	4.3
0.5	0.0053125	4.73937
0.525	0.0053125	5.2
0.55	0.0053125	5.68187
0.575	0.0053125	6.185
0.6	0.0053125	6.70937
0.625	0.0053125	7.255
0.65	0.0053125	7.82185
0.675	0.0053125	8.40991
0.7	0.0053125	9.01905
0.725	0.0053125	9.64904
0.75	0.0053125	10.2991
0.775	0.0053125	10.968
0.8	0.0053125	11.6528
0.825	0.0053125	12.3484
0.85	0.0053125	13.0456
0.875	0.0053125	13.73
0.9	0.0053125	14.3782
0.925	0.0053125	14.9575
0.95	0.0053125	15.4202
0.975	0.0053125	15.7045
1	0.0053125	15.7297
0	0.005625	0.0210286
0.025	0.005625	0.0455029
0.05	0.005625	0.096344
0.075	0.005625	0.172462
0.1	0.005625	0.273
0.125	0.005625	0.397322
0.15	0.005625	0.544959
0.175	0.005625	0.715601
0.2	0.005625	0.909031
0.225	0.005625	1.12512
0.25	0.005625	1.3638
0.275	0.005625	1.62502
0.3	0.005625	1.90876
0.325	0.005625	2.215
0.35	0.005625	2.54375
0.375	0.005625	2.895
0.4	0.005625	3.26875
0.425	0.005625	3.665
0.45	0.005625	4.08375
0.475	0.005625	4.525
0.5	0.005625	4.98875
0.525	0.005625	5.475
0.55	0.005625	5.98375
0.575	0.005625	6.515
0.6	0.005625	7.06875
0.625	0.005625	7.64499
0.65	0.005625	8.2437
0.675	0.005625	8.86483
0.7	0.005625	9.50822
0.725	0.005625	10.1735
0.75	0.005625	10.8598
0.775	0.005625	11.5653
0.8	0.005625	12.287
0.825	0.005625	13.0186
0.85	0.005625	13.7505
0.875	0.005625	14.4663
0.9	0.005625	15.1425
0.925	0.005625	15.7436
0.95	0.005625	16.2222
0.975	0.005625	16.5144
1	0.005625	16.5396
0	0.0059375	0.0230116
0.025	0.0059375	0.0474363
0.05	0.0059375	0.0996077
0.075	0.0059375	0.178422
0.1	0.0059375	0.283017
0.125	0.0059375	0.412729
0.15	0.0059375	0.567086
0.175	0.0059375	0.745745
0.2	0.0059375	0.948488
0.225	0.0059375	1.17517
0.25	0.0059375	1.4257
0.275	0.0059375	1.70003
0.3	0.0059375	1.99814
0.325	0.0059375	2.32
0.35	0.0059375	2.66563
0.375	0.0059375	3.035
0.4	0.0059375	3.42813
0.425	0.0059375	3.845
0.45	0.0059375	4.28563
0.475	0.0059375	4.75
0.5	0.0059375	5.23812
0.525	0.0059375	5.75
0.55	0.0059375	6.28562
0.575	0.0059375	6.845
0.6	0.0059375	7.42812
0.625	0.0059375	8.03498
0.65	0.0059375	8.66553
0.675	0.0059375	9.31971
0.7	0.0059375	9.99727
0.725	0.0059375	10.6978
0.75	0.0059375	11.42
0.775	0.0059375	12.1621
0.8	0.0059375	12.9201
0.825	0.0059375	13.6875
0.85	0.0059375	14.453
0.875	0.0059375	15.2002
0.9	0.0059375	15.9031
0.925	0.0059375	16.5261
0.95	0.0059375	17.0196
0.975	0.0059375	17.3197
1	0.0059375	17.345
0	0.00625	0.0250612
0.025	0.00625	0.0494346
0.05	0.00625	0.102929
0.075	0.00625	0.184437
0.1	0.00625	0.293076
0.125	0.00625	0.428177
0.15	0.00625	0.589237
0.175	0.00625	0.775912
0.2	0.00625	0.987955
0.225	0.00625	1.22522
0.25	0.00625	1.4876
0.275	0.00625	1.77504
0.3	0.00625	2.08752
0.325	0.00625	2.42501
0.35	0.00625	2.7875
0.375	0.00625	3.175
0.4	0.00625	3.5875
0.425	0.00625	4.025
0.45	0.00625	4.4875
0.475	0.00625	4.975
0.5	0.00625	5.4875
0.525	0.00625	6.025
0.55	0.00625	6.5875
0.575	0.00625	7.175
0.6	0.00625	7.78749
0.625	0.00625	8.42495
0.65	0.00625	9.08735
0.675	0.00625	9.77453
0.7	0.00625	10.4862
0.725	0.00625	11.2218
0.75	0.00625	11.98
0.775	0.00625	12.7582
0.8	0.00625	13.5523
0.825	0.00625	14.3547
0.85	0.00625	15.1539
0.875	0.00625	15.9312
0.9	0.00625	16.6607
0.925	0.00625	17.3045
0.95	0.00625	17.8129
0.975	0.00625	18.1204
1	0.00625	18.1457
0	0.0065625	0.0271745
0.025	0.0065625	0.0514951
0.05	0.0065625	0.106311
0.075	0.0065625	0.190502
0.1	0.0065625	0.303182
0.125	0.0065625	0.443656
0.15	0.0065625	0.611419
0.175	0.0065625	0.806096
0.2	0.0065625	1.02744
0.225	0.0065625	1.27528
0.25	0.0065625	1.5495
0.275	0.0065625	1.85006
0.3	0.0065625	2.1769
0.325	0.0065625	2.53001
0.35	0.0065625	2.90938
0.375	0.0065625	3.315
0.4	0.0065625	3.74688
0.425	0.0065625	4.205
0.45	0.0065625	4.68938
0.475	0.0065625	5.2
0.5	0.0065625	5.73687
0.525	0.0065625	6.3
0.55	0.0065625	6.88937
0.575	0.0065625	7.50499
0.6	0.0065625	8.14685
0.625	0.0065625	8.81492
0.65	0.0065625	9.50911
0.675	0.0065625	10.2293
0.7	0.0065625	10.975
0.725	0.0065625	11.7456
0.75	0.0065625	12.5393
0.775	0.0065625	13.3536
0.8	0.0065625	14.1833
0.825	0.0065625	15.0206
0.85	0.0065625	15.8523
0.875	0.0065625	16.6598
0.9	0.0065625	17.4147
0.925	0.0065625	18.0793
